"1","2","3","4"
"A1",0.5369670876846,0.4630329123154,0,0
"B1",0.3496349527834,0.6503650472166,0,0
"C1",0.999740023298556,0.000259976701443892,0,0
"D1",0.917031625187368,0.0829683748126322,0,0
"E1",0.614597076539227,0.385402923460773,0,0
"G1",0.886064126942182,0.113935873057818,0,0
"H1",0.996940753120189,0.00305924687981061,0,0
"I1",0.99922176670878,0.000778233291220003,0,0
"J1",0.187831908520992,0.812168091479007,0,0
"K1",0.921350369083575,0.0786496309164253,0,0
"A2",0,0.984540252797837,0.0154597472021629,0
"B2",0,0.139338879235221,0.860661120764779,0
"C2",0,0.999839408028471,0.000160591971528583,0
"D2",0,0.289451638149229,0.710548361850771,0
"E2",0,0.999653625281287,0.000346374718713115,0
"G2",0,0.98267585890183,0.0173241410981698,0
"H2",0,0.2533748721905,0.7466251278095,0
"I2",0,0.998948172264522,0.0010518277354777,0
"J2",0,0.871296678249413,0.128703321750587,0
"K2",0,0.99978145903704,0.000218540962960033,0
"A3",0,0,0.748501069647015,0.251498930352985
"B3",0,0,0.233950157049653,0.766049842950347
"C3",0,0,0.665532854499913,0.334467145500087
"D3",0,0,0.948702109645549,0.0512978903544511
"E3",0,0,0.892950782945572,0.107049217054428
"G3",0,0,0.99922422535687,0.000775774643129623
"H3",0,0,0.00590245046560755,0.994097549534392
"I3",0,0,0.999599760392828,0.000400239607172434
"J3",0,0,0.952404006999691,0.047595993000309
"K3",0,0,0.899077720148697,0.100922279851303
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
