"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0463934558414661,0.0306424099752086,0.26256779302552,0.245594269301466,0.0847625098820066,0.0473835200003523,0.0627627788061419,0.033457002029068,0.0540784628093801,0.13235779832939,0
"B1",0.000248135397913769,0.13481954252864,0.0660581784042081,0.00014050563099233,0.0707628484558226,0.122527997197548,0.0967631947298554,0.0575059898671086,0.37157785531748,0.0795957524704312,0
"C1",0.122073183094656,0.0640047092200811,0.00011319371356231,0.168794467013697,0.0358976610117783,0.074512465639454,0.156990771809594,0.155413460000444,0.0986674005748701,0.123532687921863,0
"D1",0.0468877993096468,0.0438530795647192,0.165014818362275,0.109169564083712,0.0165441524213178,0.000194131980604007,0.506675504748189,0.0698872675668472,0.0390676353258929,0.00270604663679643,0
"E1",0.145650140876642,0.0639809926019967,0.0240971327814374,0.000130512040353772,0.000101809658415497,0.0751184796577816,0.222377647091916,0.000121838488743493,0.378933315566999,0.0894881312357143,0
"G1",0.0721103041500085,0.173615544047894,0.111473800619874,0.0683948005393895,0.201193955014869,0.0977370649170108,0.0731049311972215,0.00010373042316157,0.0310677495188241,0.171198119571748,0
"H1",0.194361456126904,0.105045276595751,0.173783403144213,0.0565173756500749,0.116667562370355,0.031799465539425,0.13427588231974,0.0497896407610183,0.0384919211172578,0.0992680163752615,0
"I1",0.000121629916454433,0.0819844863488599,0.230127412820931,0.168722047193892,0.1127959918127,0.208746197291015,0.0497178990230641,0.000101115096579063,0.147578152667934,0.000105067828570081,0
"J1",0.0358596233098626,0.131025458185865,0.0808519119851897,0.247908680069759,0.00794376858930065,0.000112151787205051,0.215929437569823,0.0590545621263084,0.140137752325075,0.0811766540516124,0
"K1",0.162693983228523,0.0253353672733371,0.016056924851266,0.0602271643783006,0.00799630822084579,0.000179885863350584,0.0230139351774097,0.00128386794406429,0.394570024736318,0.308642538326585,0
"A2",0.0764852054325023,0.0513328227123914,0.0648647248152625,0.0819653999622417,0.189427485499509,0.0550893649395348,0.14285738191604,0.0925981268168585,0.000160016197051051,0.245219471708609,0
"B2",0.0664318362906254,0.0102803083123924,0.00012043442540472,0.0176227313584008,0.0265838945030253,0.122165655070293,0.135941940895593,0.15530741937166,0.0952638232551035,0.370281956517502,0
"C2",0.0978147238047913,0.000113154090302514,0.133590576095896,0.412832318928072,0.000170597450614967,0.220776319762112,0.0896119584492847,0.0191434627680741,0.000106702524523152,0.02584018612633,0
"D2",0.000133299846008094,0.000744882700388913,0.00224490600479833,0.000308874591790151,0.176795736928428,0.343509426798194,0.000178720295089049,0.00019885178010812,0.000189261311365912,0.475696039743829,0
"E2",0.0789768989630828,0.0329635288605057,0.00010202568235797,0.318058406778454,0.000107795671952492,0.0797816069367575,0.106947212789473,0.130594799606913,0.148658191570449,0.103809533140054,0
"G2",0.17153055525249,0.000152492408996391,0.000102521259087821,0.038875240364501,0.081647491654773,0.0927557198629388,0.000138944366860457,0.105361329907189,0.134516958297323,0.37491874662584,0
"H2",0.000161343739921127,0.000253795233463769,0.174220778517675,0.269209054329972,0.241076496208858,0.0877564759747809,0.00224423874895156,0.222316614023556,0.00263844686329176,0.000122756359529596,0
"I2",0.0541975526050926,0.193187447006918,0.00016090875320767,0.0365745885787267,0.0811253361883114,0.171153780248089,0.210761827332649,0.17931877484533,0.000280012387962279,0.0732397720537127,0
"J2",0.213014821413806,0.000233939092147249,0.0598866954499171,0.00937971343556274,0.034888124386094,0.252860849036368,0.0382968625604852,0.0486337658230265,0.283644053710551,0.0591611750920416,0
"K2",0.0900413651209171,0.338826069259974,0.0618204427538647,0.0177590270391169,0.0502561034931275,0.0240570381084733,0.0164621089173449,0.0268873044974807,0.0832368652992132,0.290653675510488,0
"A3",0.000102902967594954,0.0597310837270813,0.000109395232832574,0.128385521645971,0.000114745719966487,0.161604332866714,0.0485192302334724,0.0926776481073138,0.257893553546857,0.250760452649131,0.000101133303066074
"B3",0.137531362780008,0.060269595303328,0.211369828194082,0.0106256338031479,0.00847304075285974,0.000127458962259752,0.206594806654928,0.0384560265544235,0.093282076451421,0.0727325220498793,0.160537648493663
"C3",0.263763200987225,0.0104533084709804,0.000100234236486893,0.0734854426154026,0.000100266222333728,0.000100003298728028,0.226941556334683,0.000100089096787371,0.144142372120954,0.0941413612131866,0.186672165403231
"D3",0.110503858469745,0.0871810083300116,0.150277338462872,0.0988905528982977,0.0930286143924896,0.000101156379512607,0.108948360246591,0.0417510910524611,0.121240407617866,0.0892910481527993,0.0987865639973537
"E3",0.000106884254844388,0.320992804084641,0.00621720854077174,0.194743354916331,0.0287155706584208,0.000163852722004063,0.000101919780884806,0.000226046693474922,0.448461950624569,0.000165927372418626,0.000104480351639994
"G3",0.000126147881738754,0.222139516260541,0.000104432225527078,0.13923802997641,0.103199264469731,0.000223417910233958,0.163644216858389,0.000144703566043593,0.31341509491945,0.000120597922999903,0.0576445780089369
"H3",0.116543191698903,0.000138833832919946,0.10025043605347,0.00206301928702823,0.105478453964435,0.116231889740437,0.000106930978965064,0.109280381556105,0.395214761082791,0.0545595099732859,0.000132591831659374
"I3",0.0946215563889043,0.281252983530793,0.000105398384983699,0.00257747814817845,0.024716707779638,0.00313646259342783,0.310184638429541,0.140264972926112,0.117695342858383,0.0253437002632318,0.000100758696807656
"J3",0.0974726358420844,0.255931850064127,0.000338338159607041,0.115916291222336,0.0405792308789293,0.0416733489419758,0.0651931365303921,0.0689865187770906,0.16951184251805,0.128739451217258,0.0156573558481506
"K3",0.000157604416511239,0.0400062635959013,0.230017227228694,0.0200363706064029,0.126573781251276,0.0745804985843098,0.217248757123725,0.0402973077223956,0.123751388652403,0.124739546376479,0.00259125444190278
"A4",0.00736231727799881,0.0459223527677833,0.0290818155875853,0.0332370371604715,0.141031671309315,0.262013820740694,0.0122256563066091,0.0509986821150889,0.360061411705514,0.0542760994496036,0.0037891355793374
"B4",0.110454836493919,0.0358217135676968,0.184816321582985,0.0371998113178528,0.0388945155204,0.0296079147675885,0.0131872424335075,0.078569870132346,0.00615811827682306,0.0894563685482482,0.375833287358633
"C4",0.274290774435689,0.0915173937459445,0.00818818126432447,0.020866622552828,0.000101239919082352,0.0277214992708382,0.159001002545069,9.99337805685632e-05,0.16559352046176,0.211662798593204,0.0409570334306923
"D4",0.110638050946686,0.000140776681362923,0.306750205246741,0.125267324449485,0.136817075463849,0.0220404657940259,0.0247451793715804,0.0471583873415555,0.0132106483170863,0.0242363951961211,0.188995491191507
"E4",0.0132591686194806,0.000514552416732595,0.208523408076505,0.0589279653233626,0.0186906295868974,0.0314799936633869,0.000101093325585779,0.160022631852775,0.198242076922203,0.219470675300948,0.0907678049121218
"G4",0.0893411944376701,0.0841150494956896,0.00597086131186201,0.0677417909635952,0.00759430621843712,0.000102313456197207,0.127108088285269,0.386234841594104,0.0483810420761071,0.0580165426064578,0.125393969554612
"H4",0.121286824249945,0.00960813025963537,0.0921360799716026,0.015287101146805,0.138861630630848,0.083617086632954,0.00328616727945998,0.0127787834776587,0.381820348389672,0.0560305133769585,0.0852873345844614
"I4",0.163249616798332,0.0278538584586655,0.150961225643058,0.100402528148676,0.0643338542839422,9.9902523421332e-05,0.423508912683375,0.0253648186199261,0.0202357341676279,0.000103146676634628,0.0238864019963418
"J4",0.137078906174857,0.221496184245342,0.0458310699105171,0.00806296329747259,0.00583022912638714,0.0380889078092971,0.0640086104133332,0.203865350925465,0.154868006436004,0.0842823169153341,0.0365874547459908
"K4",0.0478255438545837,0.0241446487386895,0.159371702779029,0.00565425845849967,0.120362444646863,0.178121934305341,0.174717717646179,0.014968232023702,0.0863122529531657,0.0877112655858001,0.100809999008147
