"1","2","3","4"
"A1",0.930893629768075,0.0691063702319254,0,0
"B1",0.999612021403464,0.000387978596536151,0,0
"C1",0.999667617768852,0.000332382231148112,0,0
"D1",0.99970123605857,0.000298763941430009,0,0
"E1",0.152255916875973,0.847744083124027,0,0
"G1",0.879104751514055,0.120895248485945,0,0
"H1",0.988563475225157,0.0114365247748434,0,0
"I1",0.999769365385576,0.000230634614423703,0,0
"J1",0.9759570217068,0.0240429782932,0,0
"K1",0.898808253164243,0.101191746835757,0,0
"A2",0,0.755356178050298,0.244643821949702,0
"B2",0,0.921212639092843,0.078787360907157,0
"C2",0,0.984249139121246,0.0157508608787537,0
"D2",0,0.99883962238043,0.00116037761957007,0
"E2",0,0.355762960378735,0.644237039621265,0
"G2",0,0.973474436043354,0.0265255639566459,0
"H2",0,0.806745142559327,0.193254857440673,0
"I2",0,0.0459163204823863,0.954083679517614,0
"J2",0,0.869149546183841,0.130850453816159,0
"K2",0,0.931701910980892,0.0682980890191078,0
"A3",0,0,0.999695233562081,0.000304766437918943
"B3",0,0,0.998483948936715,0.0015160510632851
"C3",0,0,0.979600819442916,0.0203991805570837
"D3",0,0,0.999833453140143,0.00016654685985706
"E3",0,0,0.824486108828628,0.175513891171372
"G3",0,0,0.205261707893924,0.794738292106076
"H3",0,0,0.983538031720131,0.0164619682798693
"I3",0,0,0.999213755378146,0.00078624462185352
"J3",0,0,0.971605883213681,0.0283941167863195
"K3",0,0,0.973429194985589,0.0265708050144111
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
