"1","2","3","4"
"A1",0.996776203996078,0.00322379600392194,0,0
"B1",0.999816392656773,0.000183607343226874,0,0
"C1",0.12926728214469,0.87073271785531,0,0
"D1",0.252903383529034,0.747096616470966,0,0
"E1",0.778203345318868,0.221796654681132,0,0
"G1",0.999550900603759,0.000449099396241003,0,0
"H1",0.0251833003242522,0.974816699675748,0,0
"I1",0.195647807902655,0.804352192097345,0,0
"J1",0.999690660919161,0.000309339080838868,0,0
"K1",0.756634199420706,0.243365800579294,0,0
"A2",0,0.601994703072885,0.398005296927115,0
"B2",0,0.846675737214735,0.153324262785265,0
"C2",0,0.586707144233796,0.413292855766204,0
"D2",0,0.997147376888651,0.00285262311134942,0
"E2",0,0.995010091883941,0.0049899081160593,0
"G2",0,0.9996793862703,0.000320613729699673,0
"H2",0,0.983404882918418,0.0165951170815824,0
"I2",0,0.471827894836133,0.528172105163867,0
"J2",0,0.999305119255105,0.00069488074489511,0
"K2",0,0.490477624947342,0.509522375052658,0
"A3",0,0,0.982369914898567,0.0176300851014327
"B3",0,0,0.20888797000413,0.79111202999587
"C3",0,0,0.971689222238043,0.0283107777619574
"D3",0,0,0.570473705679434,0.429526294320566
"E3",0,0,0.875416078852304,0.124583921147696
"G3",0,0,0.239234643921671,0.760765356078329
"H3",0,0,0.998616800379878,0.00138319962012167
"I3",0,0,0.60013186288748,0.39986813711252
"J3",0,0,0.998729563087892,0.0012704369121081
"K3",0,0,0.999340202153589,0.000659797846411412
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
