"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.038555639598694,0.0149286209509903,0.0558303562828606,0.0885850951099495,0.15276672428124,0.0128019522260239,0.0430197850428383,0.35139473910644,0.000116078908896305,0.242001008492067,0
"B1",0.0824611549550309,0.07838572974005,0.000100610446794297,0.0372800928131493,0.232448886868379,0.216826060803566,0.0439225605483205,0.000127146113156922,0.308338583203331,0.000109174508222383,0
"C1",0.202526510166793,0.000117036534907933,0.117207197530636,0.000190126521855927,0.000134663010952058,0.11982526830749,0.297595364467757,0.0974446600760114,0.000373864369943313,0.164585309013653,0
"D1",0.046312057663995,0.0711349468301141,0.224000592468463,0.000177143677716142,0.154922005535088,0.129010985812584,0.000312184529603492,0.000266555368529056,0.276404097519974,0.0974594305939333,0
"E1",0.0274725099097433,0.000152697868264704,0.162022272011294,0.0591861843070807,0.296825766165421,0.0963596516334402,0.0534121482638858,0.146104134271311,0.0596226396794779,0.098841995890082,0
"G1",0.000130964446909404,0.000106412223059006,0.139310284733984,0.445406702703381,0.14705064479515,0.0452352560023779,0.00015529575821129,0.124347903155564,0.0213679107650043,0.0768886254163584,0
"H1",0.000127566054715989,0.270225816844083,0.000114563872797204,0.000103207242100127,0.0001191475183851,0.000108192736552803,0.000112088903152091,0.72881283969156,0.000173432619567137,0.00010314451708653,0
"I1",0.0298328144607408,0.276298406187612,0.138492097138752,0.119669182526031,0.166590935564727,0.000110169975112357,0.0733726426330334,0.115654584344455,0.0629509878951224,0.0170281792744141,0
"J1",0.0865167830532392,0.227908649372734,0.151147500423236,0.149264293830591,0.130710844177417,0.11188586578657,0.0877452476880295,0.0100956278256076,0.0264389142739803,0.0182862735685953,0
"K1",0.18813312036925,0.173951809152801,0.101384927252782,0.231213905416261,0.177622982959683,0.0001078821939403,0.000109058335829977,0.000762708223765338,0.126565216555711,0.000148389539975638,0
"A2",0.140987092519076,0.0354121847397845,0.109425062913206,0.195068592814712,0.158536755384802,0.125976477835959,0.0679658110923156,0.00243157607338182,0.0365301093679956,0.127666337258768,0
"B2",0.0102048613485702,0.0703379955260559,0.0372828820197392,0.0233696477438686,0.0408774498654633,0.0812223161920544,0.0686376816250159,0.289308852989316,0.220907227234308,0.157851085455609,0
"C2",0.0674376607537888,0.0876798170079969,0.128349250287635,0.12776041094032,0.0385756186338922,0.00010629588664866,0.122332768217505,0.154159189065497,0.207023458251097,0.0665755309556201,0
"D2",0.161243396700614,0.103552065434818,0.132665616193411,0.062181954165155,0.0233123198252037,0.0279487950949418,0.259122335304625,0.0808172028508263,0.0142278537151279,0.134928460715277,0
