"1","2","3","4"
"A1",0.994600205401578,0.00539979459842197,0,0
"B1",0.997564262853069,0.00243573714693098,0,0
"C1",0.580992226411702,0.419007773588298,0,0
"D1",0.998932947046196,0.00106705295380425,0,0
"E1",0.999508888526132,0.000491111473868278,0,0
"G1",0.857103592663948,0.142896407336052,0,0
"H1",0.990980815219434,0.00901918478056601,0,0
"I1",0.971949589070162,0.0280504109298378,0,0
"J1",0.793246809710685,0.206753190289315,0,0
"K1",0.989776083766811,0.0102239162331887,0,0
"A2",0,0.664889062779406,0.335110937220594,0
"B2",0,0.998840903877067,0.00115909612293259,0
"C2",0,0.998898803030871,0.00110119696912895,0
"D2",0,0.999209093141323,0.000790906858676582,0
"E2",0,0.999292152205887,0.000707847794113393,0
"G2",0,0.661048004277371,0.338951995722629,0
"H2",0,0.000981219566363016,0.999018780433637,0
"I2",0,0.387979769151461,0.612020230848539,0
"J2",0,0.388144335352784,0.611855664647216,0
"K2",0,0.664078737105904,0.335921262894096,0
"A3",0,0,0.994648224368178,0.00535177563182199
"B3",0,0,0.997267928985274,0.00273207101472612
"C3",0,0,0.935883532435181,0.0641164675648193
"D3",0,0,0.833956514328455,0.166043485671545
"E3",0,0,0.987597031421263,0.0124029685787372
"G3",0,0,0.983985345470469,0.0160146545295305
"H3",0,0,0.986235614419148,0.0137643855808518
"I3",0,0,0.997864522816718,0.00213547718328246
"J3",0,0,0.877768595379191,0.122231404620809
"K3",0,0,0.721000042238222,0.278999957761778
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
