"1","2","3","4"
"A1",0.994316198855678,0.00568380114432225,0,0
"B1",0.99981351683841,0.000186483161590331,0,0
"C1",0.581225340901448,0.418774659098552,0,0
"D1",0.999656046363238,0.000343953636762403,0,0
"E1",0.999738120798891,0.000261879201109347,0,0
"G1",0.847645872604959,0.152354127395041,0,0
"H1",0.99975864220115,0.000241357798850101,0,0
"I1",0.971955841731602,0.0280441582683981,0,0
"J1",0.770797445417576,0.229202554582424,0,0
"K1",0.999676006418568,0.000323993581431637,0,0
"A2",0,0.756919764552443,0.243080235447557,0
"B2",0,0.989954658527265,0.010045341472735,0
"C2",0,0.99912897294087,0.000871027059130184,0
"D2",0,0.999422076479306,0.000577923520694513,0
"E2",0,0.999532987621788,0.000467012378211606,0
"G2",0,0.655146974980701,0.344853025019299,0
"H2",0,0.0775385178302047,0.922461482169795,0
"I2",0,0.277398217789401,0.722601782210599,0
"J2",0,0.31612332780563,0.68387667219437,0
"K2",0,0.653222583869031,0.346777416130969,0
"A3",0,0,0.999233535024943,0.000766464975057308
"B3",0,0,0.997536219642053,0.00246378035794669
"C3",0,0,0.927241895486489,0.0727581045135107
"D3",0,0,0.858746613792552,0.141253386207448
"E3",0,0,0.998452750884828,0.00154724911517228
"G3",0,0,0.967523752048909,0.0324762479510913
"H3",0,0,0.990437072698944,0.0095629273010561
"I3",0,0,0.999593141753424,0.000406858246575655
"J3",0,0,0.853308563282018,0.146691436717982
"K3",0,0,0.681261436486646,0.318738563513354
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
