"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.033831424692005,0.0976906308413153,0.35275841746355,0.0852385541924438,0.110789266783763,0.115044337839186,0.0938985080521085,0.00426138229977391,0.0453718337039828,0.061115644131872,0
"B1",0.0192855935431943,0.141876278919864,0.0333474347039455,0.00477461979515522,0.153906229642765,0.256791066505905,0.0324255304341323,0.236728821974605,0.0719003924947881,0.0489640319856445,0
"C1",0.0545274384597718,0.160096286222668,0.000101076894793939,0.0546714005788784,0.1558606151259,0.0551555748770749,0.00333502338896918,0.166957734848736,0.136545068260848,0.21274978134236,0
"D1",0.336933472576072,0.0972989530837385,0.000110008014411456,0.000101219976371294,0.136749172146346,0.0676089542588737,0.207104858345622,0.0629822433050565,0.0866044820295524,0.00450663626395562,0
"E1",0.000121065158238532,0.0704435562092838,0.118075720240547,0.000157582285457776,0.132077175430327,0.020062773789319,0.37342100289092,0.000100696138206764,0.104686329123756,0.180854098733944,0
"G1",0.0552826841532674,0.282667025496185,0.0460189180313441,0.0967555040701876,0.191133220362159,0.0276145773217254,0.0155065228275507,0.0200642475560241,0.0130446177400218,0.251912682441535,0
"H1",0.104981913069861,0.103733831812081,0.149193265389187,0.0924864904994272,0.202228492358298,0.0754656876058665,0.0450171228907212,0.142855939228088,0.0702933712953827,0.0137438858510879,0
"I1",0.031970675509045,0.0820695182960375,0.156220579989883,0.0748098729714557,0.00428146900750779,0.130154407462766,0.0381857950277727,0.18668548609704,0.239689009864984,0.0559331857735085,0
"J1",0.0375477102741579,0.0213185358049066,0.0948009194026705,0.124790576978737,0.00234116136797106,0.288441371765677,0.225482560049088,0.0218241676324653,0.0383558479415762,0.14509714878275,0
"K1",0.146181630459074,0.189165163158663,0.10759314731809,0.0227585744211798,0.016875571555356,0.250990019470786,0.206485722872896,0.00589586902464979,0.029540378296974,0.0245139234223322,0
"A2",0.0555145165959923,0.264189167530063,0.0205952927117872,0.0417358289040138,0.0338651925334432,0.0988855709552294,0.130414181850048,0.237566032463404,0.0926017887280893,0.0246324277279289,0
