"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0609433038937416,0.110183054158211,0.299927933792871,0.076273979718946,0.12432819735471,0.12287737532334,0.0755662024141981,0.00549723398310136,0.0471818850099324,0.0772208343509483,0
"B1",0.0163748291069583,0.152869823526834,0.0274708917097788,0.00935176783677279,0.159897474990634,0.206602138273754,0.0395802504106342,0.240038962124724,0.105737753624631,0.042076108395277,0
"C1",0.0632865959100754,0.148304883030931,0.00169322577272014,0.0559344473686694,0.161947980384462,0.0747458670420506,0.00504759903042436,0.158051246459411,0.116569887251055,0.2144182677502,0
"D1",0.33480260140214,0.0916217061373205,0.00615210731324022,2.72992741434923e-05,0.170901683456557,0.0510726928127356,0.18628188712556,0.0732879419838121,0.0858349396273854,1.71408671047444e-05,0
"E1",0.00152237713500879,0.154133420914214,0.064937210654626,0.105879897520674,0.14023379675202,0.0434505639278115,0.219180086947065,0.0204330404848856,0.0923704213925533,0.157859184271142,0
"G1",0.0724701886779128,0.269292926881222,0.0298306220609888,0.0886928931238427,0.19482121979342,0.0507423447543715,0.0265104705223146,0.0231812686636574,0.0211874529063344,0.223270612615935,0
"H1",0.0910387992076367,0.103093087265342,0.120667063275489,0.0838793508921519,0.179101130277602,0.105085499948933,0.0876947582359858,0.130357006518552,0.0694703543989356,0.0296129499793727,0
"I1",0.0355680046847396,0.084841991265982,0.151191606794952,0.0814933289360509,0.0154926540922317,0.113203773689017,0.0439746013492972,0.199642389782893,0.224654010728211,0.0499376386766248,0
"J1",0.0574267651505391,0.0287411466393813,0.0702819081309588,0.133518740393364,0.0141167237017712,0.296321950586756,0.218923763089229,0.0193876263324016,0.0542119473967375,0.107069428578862,0
"K1",0.113133944266311,0.197212550699738,0.122458053338593,0.0343605700939704,0.0144762019892037,0.271840969335383,0.179595456583505,0.00682784592312344,0.0371873653252691,0.0229070424449042,0
"A2",0.0688588520296237,0.286267875956518,0.0125627956708077,0.019847507433783,0.049289565915432,0.125579324386999,0.0970871817585748,0.210564825053129,0.0892939598159177,0.0406481119792161,0
"B2",0.0723660977509925,0.226394362037027,0.189159004094153,0.0427541225976829,0.149853732702631,0.00532822579890712,0.0595546464203416,0.109802116364235,0.0308622414894376,0.113925450744593,0
"C2",0.157144759967814,0.289248635037004,0.0542569278946519,0.0426593028745086,0.216570948564785,0.0482799701913823,0.0627047954680689,0.010777761475788,0.0953309888117841,0.0230259097142133,0
"D2",0.0274706308049264,0.047373219639983,0.188816409659005,0.00872136455111958,0.00682399182495648,0.109634279960235,0.155923960098777,0.114494974308551,0.118274460464863,0.222466708687584,0
"E2",0.177333595501384,0.092559303774799,0.00762636115595258,0.256171107958558,0.118780891996086,0.00824125681343471,0.160518655935218,0.0452841434487832,0.0515450210565348,0.0819396623592501,0
"G2",0.0514193069553118,0.269112788817009,0.0598519726717847,0.0326741118794181,0.0366563790170192,0.199117153737753,0.0625788941052875,0.153816078777025,0.0195503533488216,0.11522296069057,0
"H2",0.0236833383573234,0.0288191853133637,0.00461512565182963,0.350480475384095,0.0731155002297374,0.0111137141178905,0.0748675099543838,0.289050797710847,0.0805553698259506,0.0636989834545791,0
"I2",0.0131877733887785,0.0141876807860431,0.351050348185336,0.116123380099166,0.000325523681564095,0.0953384085116831,0.0295569730095323,0.126141818881008,0.0590043600387269,0.195083733418163,0
"J2",0.117417900292222,0.115895961952981,0.0240776682834572,0.166092099828432,0.234933693271067,0.235929249348004,0.0119451993735868,0.0246810536930456,0.0480200917756258,0.0210070821815785,0
"K2",0.154548391204983,0.115544388076581,0.00805322627341779,0.169740602336098,0.0587619099232332,0.0127630622902789,0.14209479205212,0.181918419142128,0.15335480358506,0.00322040511610025,0
"A3",0.0647453788682719,0.0534080474706347,0.214115966197731,0.000185060408197587,0.00226610283069436,0.0698250402084959,0.30274342999376,0.000100261504106684,0.0791462917300721,0.213356284655447,0.000108136132588397
"B3",0.221163526385288,0.00778556411241411,0.102998915135951,0.00145242505620725,0.0751888836852112,0.0433165598271653,0.0874253764224433,0.0637815041597874,0.0241202792920846,0.349836854764687,0.0229301111587602
"C3",0.0722649685809432,0.242791562867062,0.0773312406838493,0.182777519641779,0.0178644957339264,0.102061577048971,0.0708937224286419,0.0125624330131256,0.159175278891227,0.0497087735838349,0.012568427526639
"D3",0.0990473442476515,0.00713751968750947,0.067526580192911,0.176484990157665,0.0174699061963289,0.0133239600389018,0.101608405759061,0.254448531440968,0.0599767047576288,0.200335379826282,0.00264067769509143
"E3",0.0891612753542979,0.0357715506900684,0.0241893149011074,0.0325010981632545,0.222916665520999,0.00702431182274896,0.00269043593297536,0.0200560174898104,0.033771739320573,0.25927308452327,0.272644506280895
"G3",0.271159208186363,0.0829046859778813,0.0408886084455945,0.0120341580313924,0.170758536520078,0.0350904192067025,0.00599011627196279,0.00157165213508102,0.368303694096172,0.0105785200795858,0.000720401049186438
"H3",0.15361167524565,0.152727634677909,0.00971618846938638,0.0189258513943742,0.0651787938500046,0.223500642671486,0.00773184884156122,0.0760135154065721,0.237275547191714,0.0462515848627694,0.00906671738857403
"I3",0.00597847361215667,0.127357157749638,0.0410962264710307,0.000914431144400103,0.281566648096636,0.0410348734437937,0.0842063331954341,0.156877924649216,0.00251080569962293,0.0249452721712215,0.23351185376685
"J3",0.0247151820440599,0.0632206370216531,0.00885049174776385,0.00576304645229857,8.39206218489388e-05,0.619287370442422,0.0531730732344711,0.119031134404568,0.0378266922850846,0.0176838318169228,0.0503646199289067
"K3",0.0114031227975857,0.107462036968331,0.0455860565747978,0.0473020742313054,0.0248183780731932,0.274615042857281,0.000130377263652713,0.267260902358371,0.153592849808071,0.0335263463073682,0.0343028127600423
"A4",0.0994805994087225,0.151417885674007,0.155003658686535,0.204388292903462,0.103151393311573,0.0293957243062467,0.0104088645806494,0.00167519516342544,0.215390363298114,0.0295603915937525,0.000127631073511948
"B4",0.0719153952132332,0.0197392009277239,0.132627128662147,0.169918110403915,0.230982247456798,0.126694909950866,0.0105132683609082,0.0761642519072327,0.0591787513028959,0.0828751721138141,0.019391563700466
"C4",0.322464829475212,0.015796004352378,0.0377133517013168,0.0107087651618391,0.0643026266497818,0.0578100557350287,0.0685654680974043,0.267050772069869,0.0188938407874786,0.0103323144998152,0.126361971469877
"D4",0.514884185954944,0.00164794847331294,0.000492685476753753,0.0307862865138859,0.00239106974585938,0.0855063731361686,0.0651431785308115,0.0108361887122609,0.178135396555098,0.103623012578904,0.00655367432200093
"E4",0.0855257481903092,0.237244534709025,0.0277465851330519,0.152310482177033,0.0530771184851991,0.00640381196584546,0.0668222709050169,0.088049095005617,0.0432026791252525,0.10087481150935,0.138742862794299
"G4",0.125416937877219,0.110710633967128,0.0145318079296374,0.0459275114057848,0.0349919419630972,0.156949839073984,0.0431111532274282,0.111432240490724,0.0117770234305343,0.180520459652624,0.164630450981839
"H4",0.0646537299759779,0.197942734892032,0.0710923251209434,0.0368693714325066,0.199400333224576,0.128158984541294,0.00950277529869691,0.00154206512622508,0.22448176250074,0.0127442320376769,0.0536116858493303
"I4",0.00534916668256233,0.0464029884578376,0.106244833803313,0.0475403482105298,0.163407667614862,0.0517399011600467,0.160300496876837,0.118575831671211,0.116207015388268,0.113949377347781,0.0702823727867518
"J4",0.100712556766651,0.058303902901777,0.0934980006713421,0.000183732465331901,0.123881220916809,0.095737930754027,0.109065727340581,0.28677793650174,0.0789201991412501,0.0344701856026272,0.0184486069378643
"K4",0.215136212704736,0.141339189682847,0.0814347510643695,0.00604849516537947,0.00362641015750662,0.114403059485301,0.0152398838705502,0.109694581857154,0.045269850051246,0.124022307772895,0.143785258188016
