"1","2","3","4"
"A1",0.438004492766673,0.561995507233327,0,0
"B1",0.999757202702743,0.000242797297257244,0,0
"C1",0.549461650419322,0.450538349580678,0,0
"D1",0.707587877412933,0.292412122587067,0,0
"E1",0.658791070002956,0.341208929997044,0,0
"G1",0.790881086150739,0.209118913849261,0,0
"H1",0.22944237919643,0.77055762080357,0,0
"I1",0.999661998837071,0.00033800116292942,0,0
"J1",0.733840651584865,0.266159348415135,0,0
"K1",0.99972893252425,0.000271067475750134,0,0
"A2",0,0.60695365233856,0.39304634766144,0
"B2",0,0.913302154629943,0.0866978453700573,0
"C2",0,0.999747488345738,0.000252511654261826,0
"D2",0,0.999779029464237,0.000220970535763442,0
"E2",0,0.420631227403007,0.579368772596993,0
"G2",0,0.999667018325266,0.000332981674734023,0
"H2",0,0.966873799784353,0.0331262002156467,0
"I2",0,0.709256480100163,0.290743519899837,0
"J2",0,0.690443219956985,0.309556780043015,0
"K2",0,0.467272007320545,0.532727992679455,0
"A3",0,0,0.591703627926317,0.408296372073682
"B3",0,0,0.266119281004346,0.733880718995654
"C3",0,0,0.93706260756666,0.0629373924333399
"D3",0,0,0.63079828742083,0.36920171257917
"E3",0,0,0.996006645375639,0.00399335462436095
"G3",0,0,0.253975404964045,0.746024595035955
"H3",0,0,0.877538730468798,0.122461269531202
"I3",0,0,0.833325150002691,0.166674849997309
"J3",0,0,0.841829104008682,0.158170895991318
"K3",0,0,0.999614236959496,0.00038576304050445
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
