"1","2","3","4"
"A1",0.953606285684493,0.0463937143155069,0,0
"B1",0.998952249250068,0.00104775074993227,0,0
"C1",0.999763577133852,0.00023642286614773,0,0
"D1",0.879278881886232,0.120721118113768,0,0
"E1",0.999547808109643,0.00045219189035718,0,0
"G1",0.869455140110916,0.130544859889084,0,0
"H1",0.999626014988458,0.000373985011541804,0,0
"I1",0.273161515860504,0.726838484139496,0,0
"J1",0.919230804819829,0.0807691951801714,0,0
"K1",0.0145259868373111,0.985474013162689,0,0
"A2",0,0.776464110215176,0.223535889784824,0
"B2",0,0.999725501496221,0.000274498503779091,0
"C2",0,0.95951530714138,0.0404846928586196,0
"D2",0,0.0937476953794333,0.906252304620567,0
"E2",0,0.999815765675514,0.000184234324485699,0
"G2",0,0.29071840931594,0.70928159068406,0
"H2",0,0.537647616628619,0.462352383371381,0
"I2",0,0.99377811814303,0.00622188185697045,0
"J2",0,0.999431013784159,0.000568986215840906,0
"K2",0,0.933387863182507,0.0666121368174933,0
"A3",0,0,0.999665198277415,0.000334801722585194
"B3",0,0,0.857592273201953,0.142407726798047
"C3",0,0,0.999772657579052,0.00022734242094768
"D3",0,0,0.999772032143564,0.000227967856436279
"E3",0,0,0.996026541469569,0.00397345853043107
"G3",0,0,0.777955924226065,0.222044075773935
"H3",0,0,0.940586673809751,0.0594133261902494
"I3",0,0,0.999787330706641,0.000212669293359272
"J3",0,0,0.867325862691988,0.132674137308012
"K3",0,0,0.994902358618252,0.00509764138174748
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
