"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.296983961502673,0.0114930742106817,0.0613996369442399,0.0106289537966491,0.0231664197973461,0.126061672413535,0.113609041683893,0.0625398284679146,0.0481262696568264,0.245991141526241,0
"B1",0.0392227632356732,0.0974193586832676,0.109790634099111,0.000101478599362725,0.233357639309106,0.281817679824523,0.0592999930861633,0.0384079624480692,0.021982848325168,0.118599642389556,0
"C1",0.0224687372407652,0.0544501592467048,0.000100172212993658,0.0986784763907128,0.0465322605742879,0.0648632472817287,0.36271265715367,0.0618422672725376,0.11695817696982,0.171393845656779,0
"D1",0.0356679074350488,0.0531695655589086,0.0647359920218094,0.169729682447845,0.0148113128421578,0.299493479706625,0.31847161381664,0.000100124000924822,0.0437203723545216,9.99498155195487e-05,0
"E1",0.069225582372228,0.0475210603294215,0.123642794054997,0.0855605720384219,0.000103594413909941,0.147058737657883,0.155916432419875,0.138493299292902,0.2086369151838,0.023841012236561,0
"G1",0.164441701148589,0.0708684876734732,0.168405711853672,0.0329733893269163,0.0431755610784055,0.0207190665334859,0.254621770231626,0.213796660442314,0.0104303783508902,0.0205672733606286,0
"H1",0.0180520071919318,0.0324415105918276,0.0551687827091839,0.0534755244303899,0.238868321942862,0.00760611620253165,0.443774210287684,0.0395704139926277,0.0562566502670624,0.0547864623838993,0
"I1",0.161668695946602,0.0225054731879627,0.11666789354462,0.0235914232803871,0.111633239099269,0.131345427288959,0.20681287130648,0.035847771007225,0.0443430136738993,0.145584191664597,0
"J1",0.146696198579567,0.000100131284469593,0.0368119556775804,0.0293094397360537,0.256541197302803,0.198657896504846,0.153556463155379,0.000100282752083933,0.0577510952070025,0.120475339800215,0
"K1",0.150290366422829,0.000109178488146289,0.291431582617705,0.141429516976292,0.140951042421732,0.275320109403292,0.000102361245086807,0.000121034170941882,0.000110148729714328,0.000134659524261218,0
"A2",0.32595234710142,0.0123099486130283,0.152858340580881,0.0483574841392895,0.000125164155142469,0.113680884020287,0.0234397470720498,0.272379755524283,0.0295957156712601,0.0213006131223589,0
"B2",0.0499488479567517,9.994447154187e-05,0.170953377842952,0.000101611040529887,0.000103048129109414,0.304164190658277,0.220603521624185,0.104461770112489,0.149402646726855,0.000161041437308735,0
"C2",0.0733240160238201,0.0264561247747484,0.210626649935847,0.0215713297073369,0.0662348488765504,0.113172548062986,0.0421541276835036,0.0774617952569618,0.123820997080748,0.245177562597497,0
"D2",0.268543243975313,0.132291236450952,0.130689129454998,0.191158997256225,9.99291283749955e-05,0.000296809759351091,0.276572179553837,0.000100118491239479,0.000145484107399687,0.000102871822309578,0
"E2",0.0366625676057948,0.197129866500722,0.0362073201676864,0.26955739250573,0.0684619487641567,0.0339711970587163,0.0161666371237947,0.050745314366282,0.0466633565355731,0.244434399371544,0
"G2",0.000216609785203265,0.220632235255303,0.00032907815064306,0.162026612412001,0.0861369669925894,0.000127483748499295,0.230170230111612,0.189944853008075,0.000101179746385647,0.110314750789688,0
"H2",0.0946150389662038,0.051562583619939,0.070168503960026,0.145188953433496,0.211018038332055,0.0774058725499385,0.000242569850412295,0.171585542367948,0.0437008986536192,0.134511998266362,0
"I2",0.113647696350959,0.000100473469169759,0.0304913051444905,0.112528969815088,0.111406472520608,0.191533849899583,0.129327985281158,0.238852944609859,0.000107024985633499,0.072003277923451,0
"J2",0.0825693712021018,0.098658397344846,0.0732801723906951,0.0169560275938482,0.248203353312682,0.000106559878406876,0.139480668674301,0.0427278777119211,0.194805436122963,0.103212135768235,0
"K2",0.00899957644290722,0.0966936264808276,0.35944513167194,0.022691485939601,0.0335542796806005,0.00161835669220582,0.257947133020736,0.0330196571586616,0.0743164113968584,0.111714341515661,0
"A3",0.0731746121077093,0.026977651632442,0.203966382854378,0.0516307956724868,0.385120058773962,0.025735063306911,0.0216696296907167,0.0319738687166675,0.0689011934395592,0.0922139122954007,0.0186368315097667
"B3",0.174237699435563,0.0498596435947584,0.0208498121377873,0.000179049820312999,0.0608047856498326,0.0762032763737079,0.0802024270036376,0.235588400538847,0.0750128795313041,0.207026157200436,0.0200358687138141
"C3",0.0001034200643244,0.011493558068272,0.0749945370817938,0.0500753241810194,0.108773424862358,0.516232563858899,0.0709533026682464,0.0278712920029187,0.139261768872234,0.000119371997593726,0.000121436342340422
"D3",0.00903518843466982,0.0911984627817132,0.200217006309348,0.0156513763055168,9.99795306935277e-05,0.385278884676808,0.0847975460968862,0.0144005982458727,0.0382829307734418,0.0982931657449016,0.062744861100148
"E3",0.0506650766678187,0.0469711989794642,0.0101163719029019,0.0943403004799863,0.0395825785249281,0.130971266994017,0.0165471236470022,0.569601745505539,0.0156729463078274,0.0253188052146808,0.000212585775834127
"G3",0.0482360645458649,0.0567884216141904,0.0127469285386866,0.0795253763507377,0.332750093291471,0.00658459050535374,0.141883843543159,0.0245639412359706,0.000117861930021503,0.131081191846912,0.165721686597633
