"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0184298380885682,0.0709058618531754,0.0552082636288405,0.0101793032192076,0.071476065921709,0.251600411712785,0.184502110019935,0.0299201058288394,0.204619295674806,0.103158744052135,0
"B1",0.0207111405355687,0.0652469776258559,0.289618316347067,0.0248746868163597,0.157931615520926,0.0661756486494454,0.259381638201963,0.000100149607070139,0.115662008742261,0.000297817953482191,0
"C1",0.233941906939599,0.00768377229795763,0.0777262243396267,0.0454470733988451,0.174034532390968,0.000100408852048627,0.0611371620531366,0.114174219062994,0.07665836268103,0.209096337983795,0
"D1",0.0163145400627153,0.332459428858619,0.0526587585794232,0.0906750357740621,0.0703701541605688,0.301533384651346,0.0001030032073087,0.10325847264534,0.0266613962381653,0.00596582582245084,0
"E1",0.220935776014592,0.147516032754356,0.104957967134054,0.0249611127795968,0.104349049779095,0.225784488591301,0.0581099170854907,0.0555787274275763,0.0128081037745306,0.0449988246594077,0
"G1",0.0116855145616774,0.0205514193990695,0.0559188060000879,0.204467674033315,0.0637132482074891,0.320686031436055,0.0810174120728521,0.0240448017400859,0.200377746293212,0.0175373462561569,0
"H1",0.249940412198744,0.00010022691492756,9.99274818333879e-05,0.499463496863817,0.249895675366569,0.000100053217762989,0.00010019855857498,0.000100162421839419,9.99119809961875e-05,9.99349949354906e-05,0
"I1",0.000109130665785372,0.0395901741412384,0.113958615358743,0.0709512601267066,0.000453649572277794,0.14344057192025,0.207464486115885,0.000100044413834081,0.299659001871427,0.124273065813854,0
"J1",0.114454254324766,0.0796401405453791,0.196916258681428,0.129755977842336,0.0199525702203049,0.162859960113129,0.0727269949476497,0.000343979008081845,0.124797306417086,0.0985525578998381,0
"K1",0.0456976182911103,0.0001004482513211,0.000129402659431908,0.0810686246538436,0.191865698636714,0.0746997330254611,0.093947483332094,0.428220440877651,0.0364329773218581,0.0478375729505155,0
"A2",0.177810086968168,0.194635396808389,0.00040296777996827,0.000107274280855639,0.000126645566475533,0.177304638941999,0.447148791381336,0.000451501615078786,0.00132545077325424,0.000687245884475732,0
"B2",0.000436919838788108,0.000118140829162118,0.100470496301871,0.0924971187438152,0.149444785499789,0.167293622770288,0.000235593098249493,0.000327389846318091,0.0001475079360261,0.489028425135694,0
"C2",0.131857644464215,0.270265947909694,0.0397304726642217,0.0190441852124105,0.000107165966459969,0.287984153265619,0.000172119443823293,0.250489579854784,0.000113858324337275,0.000234872894434976,0
