"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.253200312901097,0.215596068476911,0.0041598811132016,0.0984638090473777,0.112520605799071,0.0127592955415784,0.0671505424363536,0.0762497254585428,0.0589728108889021,0.100926948336965,0
"B1",0.25936667924394,0.0378494034677796,0.0585967419079908,0.012308010193743,0.00598960474837102,0.0975387701789952,0.287313949745484,0.0380883374244852,0.180986708494544,0.0219617945946668,0
"C1",0.0137524191084473,0.0893232937233277,0.0205445189445073,0.22636555263363,0.00181095459739335,0.262121323315875,0.00965778179308106,0.250516970225703,0.028481342126976,0.0974258435310596,0
"D1",0.166219894360754,0.101586354669998,0.0907687429935485,0.051314373129245,0.117473577674802,0.106474978638063,0.0825699216451945,0.227656228087195,0.0464933008424007,0.00944262795879972,0
"E1",0.00618787049896023,0.0955739902945743,0.160321357774358,0.245822326429397,0.138531321236154,0.0954312665499967,0.0612594867086946,0.103628314996155,0.0391290283088612,0.0541150372028494,0
"G1",0.00402203486574134,0.240413365984555,0.140817860238432,0.0757281762849477,0.0137113050757079,0.0168347596125578,0.0972593780483241,0.210240071766609,0.0562567163051548,0.144716331817971,0
"H1",0.0763591492304785,0.0117084499909672,0.0386402028052192,0.0373028059082504,0.0712550992732874,0.0372369253973581,0.0141531395943154,0.131168883802189,0.209454825425332,0.372720518572603,0
"I1",0.18093901759454,0.0431015462108277,0.154510447153307,0.0533706507605478,0.0450294289980272,0.118542342078576,0.0982302526840527,0.0274409351980603,0.0441794302775292,0.234655949044532,0
"J1",0.170955739524772,0.238626104586014,0.0304063346340158,0.0275176185842643,0.0633916913066741,0.0501054966426018,0.100888049712931,0.08522515575337,0.070773215774773,0.162110593480584,0
"K1",0.00912908975881684,0.061622670444588,0.00347068816122012,0.0666893759770858,0.00728655615228012,0.100251435657903,0.257658735669479,0.297864370918378,0.185411101758531,0.0106159755017187,0
"A2",0.0681130243166373,0.176095744361404,0.0747855534965698,0.0751931276935367,0.0316322335909427,0.00652762455524649,0.246452745309687,0.0129573528492191,0.227315392360283,0.0809272014664745,0
"B2",0.270627729413414,0.0169418741398092,0.055797101680505,0.0216968970558245,0.0746035504425633,0.256416831569744,0.000210208729656603,0.08035538926619,0.09102234413044,0.132328073571854,0
"C2",0.178693173571122,0.0643839108241089,0.167324548691211,0.056254057863284,0.0475842433631408,0.0497426637165218,0.073535271229862,0.160129088607059,0.120721733229421,0.0816313089042683,0
"D2",0.0346361862154358,0.0769190934257632,0.129950628178851,0.0987661707308456,0.0541029367012337,0.138466328497775,0.0354450171977017,0.298540410338331,0.0807164341343677,0.0524567945796948,0
"E2",0.320643100444581,0.238014245354008,0.0648248538965815,0.0255264855421732,0.0401789255076791,0.12086160568228,0.0121497277717877,0.146768197648361,0.0146155604530403,0.0164172976995076,0
"G2",0.0699209640900545,0.00729732307015421,0.0715985505224079,0.0947147593378139,0.334419388721146,0.176451839680268,0.103375515412601,0.0669073471140848,0.0121794930238753,0.0631348190275938,0
"H2",0.150868254150344,0.193698272245863,0.0782236877371681,0.0214851952870326,0.0885113641859705,0.181750153028801,0.0149359139046578,0.0418278099908549,0.0777421767640556,0.150957172705252,0
"I2",0.164593373082386,0.149472400700288,0.158010418099386,0.0375652878360213,0.0185205145639596,0.124968542001697,0.0982075097406772,0.140367334192407,0.0605780133562932,0.0477166064268851,0
"J2",0.0653772457292457,0.101057799523201,0.040675238244781,0.0386000388777397,0.0952935164950801,0.254271000098635,0.0843565966419629,0.0711088933801263,0.0580224070579817,0.191237263951247,0
"K2",0.137569986508026,0.0326489217482185,0.0981742968408216,0.287523448243242,0.0646813154984461,0.0394045732223358,0.223731633830683,0.017265996096411,0.0742968732193937,0.0247029547924218,0
"A3",0.0193929745175813,0.0338781071830163,0.0257556642417711,0.0813986285813663,0.248521845874141,0.0962032938371924,0.100626251173198,0.0254377946960038,0.0157470425270257,0.24287876479352,0.110159632575184
"B3",0.011746903088718,0.00594040844240703,0.00203245332262526,0.235262608909115,0.0636007963957723,0.000731797025919682,0.363374838094286,0.115433774162762,0.121355182071958,0.0791407422791403,0.00138049620729645
"C3",0.0193354224221518,0.189858265761339,0.10823574396164,0.158901866278435,0.00892987955221478,0.0305801850803123,0.0333558025047092,0.163183245770272,0.192981698341058,0.0295374680679202,0.0651004222599479
