"1","2","3","4"
"A1",0.593544914295265,0.406455085704735,0,0
"B1",0.999325771683361,0.000674228316638397,0,0
"C1",0.999849017500559,0.000150982499441447,0,0
"D1",0.999736928819177,0.000263071180823519,0,0
"E1",0.999770672924816,0.000229327075183862,0,0
"G1",0.143988155486835,0.856011844513165,0,0
"H1",0.999831015669937,0.000168984330062543,0,0
"I1",0.985810864127514,0.0141891358724858,0,0
"J1",0.837785760403315,0.162214239596685,0,0
"K1",0.861516159293722,0.138483840706278,0,0
"A2",0,0.999786159468108,0.000213840531892193,0
"B2",0,0.999523182477451,0.000476817522548699,0
"C2",0,0.576386835382027,0.423613164617973,0
"D2",0,0.999633922522382,0.000366077477618385,0
"E2",0,0.800344193412135,0.199655806587865,0
"G2",0,0.603790916546708,0.396209083453292,0
"H2",0,0.999765637549188,0.000234362450811586,0
"I2",0,0.999841866346966,0.000158133653033538,0
"J2",0,0.719328462923324,0.280671537076676,0
"K2",0,0.999741341850955,0.000258658149044936,0
"A3",0,0,0.863435926362213,0.136564073637787
"B3",0,0,0.970961240631505,0.0290387593684948
"C3",0,0,0.999238869544832,0.000761130455167972
"D3",0,0,0.553399461887836,0.446600538112165
"E3",0,0,0.999723751174699,0.000276248825300684
"G3",0,0,0.999839940199874,0.000160059800126064
"H3",0,0,0.999676974843364,0.000323025156635978
"I3",0,0,0.804767450011847,0.195232549988153
"J3",0,0,0.999720418472136,0.000279581527863787
"K3",0,0,0.999136429400152,0.000863570599848189
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
