"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.292566860741532,0.249877960540983,9.99111847927238e-05,0.000151324665458281,0.216005609846708,0.0348475473484929,0.000139481817039853,0.000266833169255251,0.0602882591122541,0.145756211573485,0
"B1",0.290978873043035,0.0429483505083535,0.0216013808211044,0.0642541331717611,9.99103853677644e-05,0.000132060964433144,0.408677116334803,0.000103037771152472,0.171089316538526,0.000115820461463706,0
"C1",0.0750426379029852,0.0750424498837672,0.0751958922105624,0.284648977462866,0.000101400133435637,0.0732276437489099,0.0750424330105891,0.26639562483731,0.0752029542675577,9.99865420163921e-05,0
"D1",0.201108392835006,0.0804107404503571,9.99467575143264e-05,9.99101969138596e-05,0.201958537907735,0.192978449285627,0.0819265775849224,0.241209616670441,0.000104421439984208,0.000103406871499227,0
"E1",0.000100852722609208,0.0604767767455257,0.000137821695953461,0.293498635242181,0.0664689979480371,0.163688646828493,0.000145765736750943,0.221911279067416,0.000100588663908407,0.193470635349125,0
"G1",0.000105863367612134,0.179611807293561,0.0450631452151492,0.0901283296517632,0.0450646261132876,0.00013869425402832,0.0699428646305196,0.250366154676849,0.0451573021666545,0.274421212630575,0
"H1",0.151125860072298,9.9913830217128e-05,0.0138757844268083,0.0276469766918297,0.0687231329574946,0.0198250120684609,0.0138834691037379,0.0685692468704449,0.203646484916985,0.432604119061724,0
"I1",0.244194409426918,0.000124132646186232,0.170475887094111,0.000101275385425861,0.115562750717731,0.00016094885045999,0.0919301250971916,0.000100042904644274,0.0930635178937772,0.284286909983555,0
"J1",0.16019678200068,0.202005759455511,0.0376425932204524,0.000100053195162624,0.0192251764199379,0.0010899400617653,0.200949143001746,0.0362103022033688,0.194830842362702,0.147749408078674,0
"K1",0.0392138817679862,0.0925420302727351,9.99148033506601e-05,0.0788441338681208,0.000101387956084609,0.140675585811944,0.176027378668728,0.198134789004105,0.24972818164342,0.0246327162035254,0
"A2",0.121870022998115,0.116536329899304,0.000118432606039815,0.165838987203793,0.0879365044669088,0.0222929436048594,0.247808775661431,0.0788086400682043,0.116460036444047,0.0423293270472972,0
"B2",0.0628961096469399,0.0257539436458918,0.10164639064844,0.0517579318984408,0.118035516252289,0.253887625621733,0.000126150138764134,0.102073992347573,0.232980267848339,0.0508420719515888,0
"C2",9.99389688769802e-05,0.0357088988902169,0.0710257500787941,0.221796676111405,0.000112257348686623,0.173862223829242,0.000130702959174749,0.239255089721914,0.0713366419607481,0.186671820130941,0
"D2",0.000145723640966443,0.0201015361466942,0.0791334027969147,0.10081560888183,0.000102367476241685,0.208457166983487,0.113446027786633,0.356997063423647,0.0397490771326118,0.081052025730974,0
"E2",0.0952126866296523,0.0461419809101033,0.278454010442398,0.0773097968682146,0.0319430176174659,0.000109278079148965,0.0753914958213247,0.290313478087888,0.0669191624040072,0.0382050931397968,0
"G2",0.149762599284633,0.0182548688106901,0.136101703425434,0.0234511908276119,0.139782073221115,0.187849913282473,0.143963452295965,0.0586743613938449,0.0681613839845799,0.0739984534736529,0
"H2",0.0916894569232257,0.144307670777234,0.17928457226607,0.0562980520739035,0.0544878413797029,0.172757949280696,0.0225921381853366,0.0369022939539442,0.0799888097828005,0.161691215377087,0
"I2",0.174923214894289,0.161178230567692,0.153265626641483,0.0366912452869676,0.0787883574309836,0.155826568926099,0.0515534124221834,0.112847777649463,0.000100585521972662,0.0748249806588656,0
"J2",0.0429425730418678,0.0962467032788675,9.99612453446519e-05,0.039943799937011,0.338890317038234,0.155410335988836,0.0381156232521598,0.0900410139705984,0.0477295885657344,0.150580083681347,0
"K2",0.168162331292047,0.0581025744665554,0.0190297101218637,0.252666621501938,0.0824346624214712,0.0378877366522772,0.259944330480641,0.0489370103203027,0.000420917923771159,0.0724141048191333,0
"A3",0.000325744746511606,0.217369408562141,0.0982244719842099,0.203196895632507,0.0962076019810633,0.189574402056081,0.000197884745718198,0.134766397384273,0.000259175510262564,0.0367147613394742,0.0231632560577579
