"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0587066767221981,0.000177322108512331,0.135991100391158,0.367575451388522,0.0278590398089497,0.114902831842471,0.0375820556889262,0.163827933032865,0.000172729360082908,0.0932048596563144,0
"B1",0.000101686565077402,0.187273897437002,9.99128036426446e-05,9.9911938270534e-05,0.205939905596768,0.0806937797922414,0.304690164570484,0.220884682841813,0.000111621594523979,0.000104436860177395,0
"C1",0.000150631708995945,0.000100032303797434,0.000120995705270288,0.272987721794781,0.191429092448669,0.111752761477097,0.180597848653495,0.0289296160655271,0.171701652928543,0.0422296469138238,0
"D1",0.326261528459031,0.0367252040990289,0.0840125337456439,0.0629829909782247,0.215011533507122,0.00023086695490586,0.165920825060393,0.000283953994524667,0.108470528745807,0.000100034455317968,0
"E1",0.0900456442093422,0.136182843774668,0.149279649973343,0.000104425566808502,0.148234850721767,0.088389354107613,0.0778863647718135,0.000100000012673815,0.30967661164421,0.000100255217761911,0
"G1",0.0550071590086099,0.000111519127981726,0.168105158850631,0.133155624575154,0.102886973483638,0.0998481563281152,0.157798594385023,0.118276167206544,0.0584609111036717,0.106349735930632,0
"H1",0.239359378242264,0.000120328879800393,0.121774316059483,0.0770368458294188,0.0213121386298347,0.0478765516716554,0.105021545183537,0.123225872072155,0.130761626420791,0.133511397011061,0
"I1",0.173430239042037,0.169871718418598,0.0616658883211402,0.126195839133483,0.000104834974892595,0.000143854580572965,0.000104163368104642,0.133889473148722,0.247817434404668,0.0867765546077808,0
"J1",0.233012362507958,0.0811136970238222,0.000157956117887214,0.201501023034013,9.99106919584233e-05,0.0969896014195408,0.160051893898142,0.0712278331405403,0.0930960200698292,0.0627497020963096,0
"K1",0.128408023764192,0.000115140366252514,0.127839056500854,0.0325800888585846,0.105112096250786,0.127816524433506,9.9988779296518e-05,0.126208879306415,0.247504305652867,0.104315896087246,0
"A2",0.128269213781978,0.143802029631579,0.000195553705857561,0.032126388931803,0.0803158406524851,0.000152890437928062,0.0683677765236371,0.123117084841323,0.0450715807670112,0.378581640726398,0
"B2",0.157122262565666,0.0377553918983887,0.000107134920432605,0.000100159026692804,0.182703936512679,0.000379486752884243,0.161395215637546,0.171441340682829,0.125010253093281,0.163984818909601,0
"C2",0.0692395542359388,0.0331006338737623,0.300149586026491,0.00015562569851569,0.000225728740495171,0.127690223403942,0.173079640304535,0.164323642041197,0.00014206237013839,0.131893303304985,0
"D2",0.0576970951869763,0.0816956646158977,0.000326439624952891,0.130960375880348,0.000138037275003501,0.211203078928162,0.000103052142918183,0.516872936476039,0.000779687718667252,0.000223632151035934,0
"E2",0.000353415296427093,0.209158212920033,0.117489268298775,0.113485067191372,0.105816171036613,0.0560143006188648,0.119862483457844,0.112341087711701,0.165379921882033,0.0001000715863379,0
"G2",0.251134456290115,0.0334167107279789,0.000100066694205442,0.0359972180510501,0.0532694749075018,0.133989849421502,0.0363423003374813,0.200279242818159,0.107252486169152,0.148218194582854,0
