"1","2","3","4"
"A1",0.967067739086276,0.032932260913724,0,0
"B1",0.796989893192367,0.203010106807633,0,0
"C1",0.775304208735858,0.224695791264142,0,0
"D1",0.999553790074759,0.000446209925241394,0,0
"E1",0.9536870032062,0.0463129967937999,0,0
"G1",0.902432573404934,0.0975674265950664,0,0
"H1",0.962596623695852,0.0374033763041479,0,0
"I1",0.801916820332445,0.198083179667554,0,0
"J1",0.999075875141854,0.000924124858145973,0,0
"K1",0.51871352599975,0.48128647400025,0,0
"A2",0,0.979983974937592,0.0200160250624082,0
"B2",0,0.957971735484614,0.0420282645153855,0
"C2",0,0.999706909932372,0.000293090067627784,0
"D2",0,0.998785719897992,0.00121428010200826,0
"E2",0,0.919104277474323,0.0808957225256772,0
"G2",0,0.694911196821682,0.305088803178318,0
"H2",0,0.972292597431165,0.0277074025688348,0
"I2",0,0.973197386238823,0.0268026137611766,0
"J2",0,0.81939451940804,0.18060548059196,0
"K2",0,0.938143132492568,0.0618568675074318,0
"A3",0,0,0.934475097838847,0.0655249021611531
"B3",0,0,0.999497016111891,0.000502983888109269
"C3",0,0,0.999836138794914,0.000163861205086063
"D3",0,0,0.999804202880651,0.000195797119349498
"E3",0,0,0.851271582894048,0.148728417105952
"G3",0,0,0.266329195443001,0.733670804556999
"H3",0,0,0.995563772927303,0.00443622707269654
"I3",0,0,0.548319120837137,0.451680879162863
"J3",0,0,0.630872322099571,0.369127677900429
"K3",0,0,0.95357377596056,0.0464262240394402
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
