"A","B","C","D","E","G","H","I","J","K","END"
"A1",9.99257331912247e-05,0.0979440737477908,0.219854309112338,0.248667781589634,0.0779310007387681,0.0435726202478051,0.0742412375883136,0.0218408108129727,0.11882619190423,0.0970220485249567,0
"B1",0.0718134440279313,0.254806625469169,0.0117303101343913,0.0167566615559296,0.174219746462802,9.99103031105853e-05,0.413561093757706,0.0142470810201301,0.000100020035162819,0.0426651072336675,0
"C1",0.0939727276941398,0.0839482607916247,0.0817928573850861,0.000100297365906143,0.310819865004037,0.0674139715770003,0.117532520095863,0.0400025810491475,0.0276114117229663,0.176805507314229,0
"D1",9.99883483265796e-05,0.437495550614844,0.000108668507282499,0.044022963359669,0.0493092298077587,0.217886585478037,0.201052626886783,0.000100732114786925,0.0498231258026276,0.000100529079884324,0
"E1",0.550069989382883,0.0382178989529219,0.0951273306288255,0.0393851241915498,0.0547370494922513,0.0594370878023227,0.0582254493132333,0.0697590825143063,0.0349393467713,0.000101640950406223,0
"G1",0.0976073942748651,0.146093592270437,0.265888903654684,0.0732234714588312,0.147286677819888,0.219089010108585,0.0243524925794493,9.99215026772428e-05,9.99275399638687e-05,0.026258608790619,0
"H1",0.15214596216346,0.113622711208181,0.206484990928904,0.0446187100713374,0.101638563789396,0.000113335665304618,0.0893259026022547,0.0592267419408316,0.0590494813212652,0.173773600309065,0
"I1",0.047563458203997,0.000100097223285959,0.145103401023899,0.0959100774685685,0.378698971853958,0.095040587916329,0.0948364144634522,9.99493962933546e-05,0.095040611727159,0.0476064307230581,0
"J1",0.164869152335047,0.192142359998305,0.0961355897747805,0.0321268631625855,0.287872313333744,0.064216566413024,0.129675851096176,0.000102586246113314,0.000100802598614972,0.0327579150416092,0
"K1",0.0199811486949873,0.164699715531467,0.0785579429206965,0.0984248987973894,0.239201908852046,0.0798405956851988,0.0998567965900896,0.0199880446283578,0.0199881303907398,0.179460817909028,0
"A2",0.153890190765907,0.169534895558182,0.403358445540773,0.000101213071272929,0.000100419377924026,0.00010972422679121,0.118120632923867,0.068445832976088,0.0862386795141155,9.99660450795952e-05,0
"B2",0.230655688840033,0.000104074811944983,0.0550006500653652,0.144020818387389,0.0765266591141283,0.0360069220912819,0.170100522262763,0.0719298720900944,0.107870220897623,0.107784571439377,0
"C2",0.109748729008981,0.000100401773226951,0.388210935579036,0.000100089626143636,9.99947185739361e-05,0.000104597588522529,0.150847594661404,9.99918160592765e-05,0.000100549579330312,0.350587115648721,0
"D2",0.119337457718095,0.000457968035857874,0.00151663439286947,0.000100205404588742,0.352416884500791,0.158198929369959,0.0307582815971424,0.0854229909220449,0.251686655308754,0.000103992749897209,0
"E2",0.000106253471555682,0.139267068280627,0.168724083084631,0.200076067786639,0.0475434498701178,0.0611427817457114,0.00015578308015332,0.00010705861646584,0.117204290696514,0.265673163367585,0
"G2",0.18936078843266,0.0465629366296057,0.143821972642452,0.0487743059768037,0.19058291486622,0.000100054953734652,0.143270497451866,0.143050626474752,0.0482910282154577,0.046184874356447,0
"H2",0.125221270577936,0.218326712147393,0.000142041081261726,0.19832124956572,0.181205304771899,0.211912361831471,0.000217337552936378,0.0644230008215933,0.00012281224618672,0.000107909403603025,0
"I2",0.135853267994711,0.0573682898161807,0.251108143304987,0.269279434889146,9.99500021549465e-05,0.0570861580367087,0.000342253929590003,0.114635748113638,0.000136258976763779,0.11409049493612,0
"J2",0.37907954140227,0.000268164914921623,0.0986986035469731,0.00147332255277203,0.000100855783762453,0.295048902379361,0.125536878723333,0.0988954816123478,0.00025706549916882,0.000641183585089934,0
"K2",0.000100083857774801,0.501879519285189,0.00017233979622286,0.00112661980535907,0.0988921321611169,0.00015450046958189,0.000113982625257121,0.0981362191267277,0.299321580155233,0.000103022717538256,0
"A3",0.0824979517336129,0.11637355182253,0.108459125221349,0.142618394870645,0.13894377429157,0.111233460525512,0.051949613035782,0.131383436839892,0.00014044583408796,0.116294998631507,0.000105247193511593
"B3",0.134829881200569,0.000101811289832172,0.116826221330967,0.242849680537819,0.432794131345257,0.000104146605346504,0.0246013304624862,0.00022946212404719,0.000110017859395714,0.000102879591809004,0.0474504376524714
"C3",0.000114661467467168,0.0358637725054293,0.288868762514277,0.0631934356886208,0.118511350806118,0.0560437676560923,0.169776396167032,0.218866795429257,0.0484704597990098,0.000138542789298008,0.000152055177399053
"D3",0.073290438426779,0.361153939879603,0.0372028449859093,0.0185524573012897,0.00010355993827615,0.108887577476091,0.046313206590632,0.199059087769525,0.0818174904692845,0.073463620299637,0.000155776862973657
